"energy","danceability","tempo","valence","views","likes","stream"
"0.503","0.828","111.989","0.458","74278073","742396","24857184"
"0.529","0.505","174.322","0.31","69890990","948451","41158633"
"0.596","0.729","117.918","0.319","172115406","1750641","96865899"
"0.519","0.789","154.037","0.857","83856612","1664626","133093955"
"0.645","0.802","94.977","0.906","27174633","453688","37923641"
"0.549","0.743","119.923","0.376","31428766","362681","10433911"
"0.591","0.616","173.817","0.704","63995171","754809","36507822"
"0.551","0.694","95.003","0.908","111062554","1654205","94950447"
"0.499","0.621","122.07","0.421","124396316","1702632","88477931"
"0.656","0.623","112.823","0.576","299137569","2651913","130793069"
"0.0686","0.328","138.593","0.0364","95284","558","59660839"
"0.103","0.246","132.573","0.0386","36079","163","50123043"
"0.0978","0.159","133.258","0.0614","114327","788","56939333"
"0.0683","0.173","139.847","0.0372","114327","788","43487148"
"0.125","0.232","75.051","0.0912","33068886","234698","50378461"
"0.0828","0.163","139.338","0.0614","11326","167","48457394"
"0.027","0.183","68.149","0.037","34019767","320160","40342597"
"0.0654","0.168","138.061","0.0427","21092","122","40673111"
"0.0698","0.162","136.306","0.0394","18490","125","38728377"
"0.0812","0.164","140.408","0.0505","24385220","229425","39327697"
"0.723","0.611","195.181","0.669","10272512","67816","22703136"
"0.454","0.626","123.351","0.36","15358696","147974","61262276"
"0.565","0.405","159.892","0.166","20176230","278261","164163037"
"0.47","0.408","51.66","0.0953","12709492","135002","62630223"
"0.832","0.555","170.124","0.43","8995987","94501","55982605"
"0.459","0.578","160.065","0.164","7827019","65985","39481660"
"0.457","0.523","141.922","0.32","2766383","28660","9407165"
"0.441","0.676","140.091","0.515","9037065","141883","22597510"
"0.256","0.621","130.123","0.205","1795617","18095","8976773"
"0.352","0.55","123.794","0.169","1577779","41532","7992931"
"0.76","0.6","158.078","0.519","18388534","570473","236670069"
"0.731","0.663","97.025","0.356","21710944","409922","29301893"
"0.685","0.668","108.971","0.637","15700921","359695","18332862"
"0.759","0.707","129.982","0.646","12460931","274638","14993631"
"0.729","0.577","180.065","0.692","28340727","308547","29902635"
"0.884","0.61","132.044","0.808","4603002","66362","16273984"
"0.623","0.589","91.87","0.341","25732552","218745","22517569"
"0.527","0.589","138.023","0.576","5116882","40107","7641467"
"0.564","0.564","172.025","0.714","17677374","158379","25958685"
"0.409","0.485","138.419","0.376","411735","18324","208615912"
"0.474","0.653","85.024","0.361","1960711","44200","54628346"
"0.288","0.534","139.922","0.516","520726","11041","20453510"
"0.714","0.767","139.999","0.799","542513","13552","6768044"
"0.194","0.742","125.007","0.549","48097","1233","7054846"
"0.606","0.528","130","0.397","75983","3707","4175358"
"0.462","0.877","119.989","0.888","130044","3416","9319560"
"0.539","0.77","84.977","0.39","145972","3543","6640514"
"0.331","0.722","170.079","0.471","139285","2945","4041196"
"0.223","0.854","131.005","0.636","682682","12071","6737999"
"0.67","0.738","138.055","0.651","12428493","444025","165413189"
"0.713","0.6","72.999","0.471","92195106","3679240","216326772"
"0.869","0.599","132.889","0.453","99088923","3725153","169511209"
"0.9","0.658","156.096","0.526","31347080","1707066","52034165"
"0.844","0.495","159.989","0.486","77766","3439","25679398"
"0.649","0.631","108.07","0.459","70269375","3544331","119811403"
"0.863","0.727","94.952","0.72","22177418","1051292","24913902"
"0.886","0.604","127.098","0.401","46950188","2194596","62865218"
"0.809","0.568","155.029","0.709","43967168","2394951","77213510"
"0.692","0.689","116.024","0.902","4222112","198840","17933117"
"0.541","0.699","98.395","0.365","16085705","256049","33049205"
"0.712","0.645","136.724","0.805","30216471","172991","55511415"
"0.831","0.685","97.431","0.486","95631444","887225","135203524"
"0.651","0.639","138.934","0.924","2698802","50923","3350653"
"0.483","0.629","96.857","0.533","916458","20678","7924445"
"0.708","0.728","134.946","0.967","2187648","31995","3210460"
"0.626","0.577","135.889","0.843","2095701","28803","5840280"
"0.805","0.641","96.037","0.675","486541","42201","667666"
"0.671","0.676","137.149","0.834","508911","10086","1775558"
"0.585","0.692","104.959","0.848","1051022","15990","2777926"
"0.572","0.784","96.181","0.209","61435852","1268966","293016026"
"0.631","0.748","88.502","0.0799","47297902","459981","86211228"
"0.977","0.716","90","0.649","157852","2821","8624951"
"0.696","0.781","107.996","0.293","18680025","332519","29170435"
"0.641","0.797","111.631","0.161","417860","6626","6595940"
"0.775","0.73","127.98","0.351","307193","18245","4991855"
"0.774","0.574","192.963","0.0681","10497511","161891","22281799"
"0.706","0.756","130.016","0.345","736189","11935","6207675"
"0.718","0.637","120.029","0.0801","5980254","95638","10622544"
"0.835","0.613","174.022","0.426","920924","30851","3710358"
"0.714","0.768","131.443","0.842","66575743","824431","0"
"0.786","0.729","131.906","0.729","722358","13820","0"
"0.76","0.642","122.898","0.482","154894","2292","0"
"0.835","0.585","164.988","0.93","508013","16254","0"
"0.686","0.77","131.478","0.89","66575743","824431","0"
"0.796","0.726","131.449","0.752","66575743","824431","0"
"0.798","0.707","131.452","0.917","230649","5292","0"
"0.684","0.718","110.153","0.601","85889","2129","0"
"0.477","0.787","130.98","0.895","810876","16878","0"
"0.579","0.572","127.982","0.5","87295174","1609358","71682526"
"0.699","0.688","127.061","0.411","54275792","449472","26607061"
"0.743","0.631","102.894","0.766","74623030","788991","63526652"
"0.592","0.75","119.978","0.674","6344279","150080","5282438"
"0.38","0.821","120.033","0.155","31780200","361143","26856218"
"0.642","0.647","154.988","0.691","1861625","69418","2898854"
"0.559","0.616","95.3","0.496","10392962","182599","10232267"
"0.53","0.916","119.95","0.429","5205251","41326","16756505"
"0.537","0.753","113.042","0.558","19203655","213186","10871661"
"0.635","0.559","97.875","0.238","846795","34925","1415321"
"0.469","0.574","132.023","0.288","14157306","319226","225283168"
"0.544","0.571","132.052","0.216","31622251","653107","388116844"
"0.919","0.474","90.225","0.445","630165","22434","14029309"
"0.734","0.446","178.182","0.545","378925","10822","6523152"
"0.813","0.416","175.007","0.842","891443","54540","6560785"
"0.167","0.423","119.807","0.0421","81423","3079","3659904"
"0.515","0.648","140.377","0.191","132466","4259","4051032"
"0.37","0.418","132.755","0.232","157711","4889","2921743"
"0.937","0.57","104.4","0.47","333689","11977","3237224"
"0.625","0.709","143.584","0.204","276040","8259","2136578"
"0.947","0.651","158.046","0.722","75156546","372237","101263892"
"0.81","0.846","135.074","0.762","104479114","816378","59858085"
"0.793","0.68","167.922","0.728","13579961","202079","20652149"
"0.742","0.774","134.991","0.736","190188913","1723014","145619268"
"0.829","0.893","146.062","0.498","15387078","141921","7871817"
"0.768","0.76","147.835","0.907","1905868","13641","26028173"
"0.869","0.643","164.933","0.642","71200382","234519","27677492"
"0.669","0.671","106.134","0.667","5108002","40372","5969811"
"0.922","0.69","80.973","0.704","66973446","410820","37048885"
"0.863","0.633","172.087","0.951","53219231","347008","20808868"
"0.972","0.712","119.966","0.568","25310219","366485","262426709"
"0.981","0.822","115.005","0.404","122361","3199","140232062"
"0.972","0.809","98.013","0.641","8806509","158833","29919743"
"0.994","0.598","151.135","0.151","12652919","186446","67480391"
"0.965","0.615","140.106","0.721","1458229","53510","8718224"
"0.952","0.686","149.968","0.269","4933734","107200","27926832"
"0.981","0.672","95.014","0.694","643830","24404","42367974"
"0.954","0.703","121.888","0.13","348332","10152","12546039"
"0.944","0.613","118.069","0.497","54714","1066","9018817"
"0.946","0.571","193.595","0.436","94534376","1512393","16657662"
"0.909","0.636","154.189","0.61","114619331","541246","137167713"
"0.882","0.612","145.974","0.793","161330128","686241","124536923"
"0.904","0.456","143.884","0.755","6099477","59861","10739685"
"0.936","0.693","166.034","0.835","186825527","998025","159151416"
"0.853","0.666","146.115","0.776","6289967","19132","3578574"
"0.871","0.79","145.972","0.952","119510539","532532","79593994"
"0.833","0.449","149.009","0.702","9586519","80205","6035000"
"0.912","0.469","75.984","0.579","80927736","386094","31700063"
"0.769","0.733","111.995","0.754","14501095","93755","7619551"
"0.969","0.588","165.947","0.674","79095179","237885","30810197"
"0.636","0.565","170.01","0.525","10365919","176135","476702323"
"0.682","0.715","112.248","0.867","10365919","176135","72852362"
"0.842","0.631","112.896","0.332","236213","3122","11311812"
"0.807","0.723","100.935","0.275","1070486","21409","14027673"
"0.746","0.562","170.045","0.475","392513","7552","9396531"
"0.547","0.623","149.973","0.514","10365919","176135","6854805"
"0.664","0.593","124.889","0.303","521833","15111","5718999"
"0.378","0.49","74.21","0.114","341613","11722","2475726"
"0.555","0.598","152.101","0.353","564861","11127","2136306"
"0.737","0.613","84.995","0.331","18056","336","590511"
"0.838","0.656","132.981","0.74","2518090","68524","62129501"
"0.617","0.829","125.605","0.81","6968852","226103","261766891"
"0.904","0.552","171.788","0.746","166720","3233","163993761"
"0.713","0.657","175.096","0.544","963174","49191","6934008"
"0.58","0.727","114.21","0.75","1667361","39934","63343307"
"0.856","0.616","157.109","0.75","2920108","115670","53708993"
"0.66","0.573","172.072","0.461","562649","28790","5331313"
"0.871","0.647","129.928","0.643","989986","54383","10154176"
"0.609","0.804","133.043","0.713","5349559","251028","127256629"
"0.645","0.73","128.519","0.772","1853633","70143","14582953"
"0.814","0.676","92.554","0.601","17591160","383504","44129835"
"0.619","0.609","179.71","0.689","8256956","113984","509023990"
"0.658","0.828","103.051","0.917","63409296","1241981","68781432"
"0.728","0.782","97.975","0.876","37438855","709195","152547498"
"0.502","0.841","109.965","0.863","33605432","710247","138756274"
"0.667","0.854","130.021","0.986","40463692","1043598","72517528"
"0.535","0.864","112.491","0.842","5641615","79434","49997670"
"0.649","0.652","100.465","0.557","9422983","198557","37970763"
"0.7","0.717","103.517","0.568","10430468","192296","21156648"
"0.553","0.786","98.061","0.815","8143820","143892","19971705"
"0.882","0.624","124.975","0.39","15406033","296042","0"
"0.767","0.576","119.034","0.495","16867","254","0"
"0.436","0.551","188.651","0.862","296597400","1479011","257271396"
"0.707","0.555","185.914","0.963","7007778","75354","35741496"
"0.686","0.709","103.452","0.63","12118894","95297","24719283"
"0.574","0.559","192.505","0.969","6622129","68729","13405056"
"0.479","0.745","137.854","0.671","35057598","160498","28417017"
"0.384","0.677","153.116","0.776","22930795","290110","68173056"
"0.552","0.848","135.932","0.733","11952710","180848","49991020"
"0.583","0.56","150.115","0.823","3210450","65473","9018795"
"0.41","0.748","140.165","0.84","12111415","73656","6915455"
"0.551","0.784","106.987","0.926","7800352","64159","18235423"
"0.641","0.593","175.014","0.147","18173462","252089","157462285"
"0.69","0.679","112.478","0.136","8359840","148520","57161442"
"0.503","0.67","145.012","0.218","13186861","229390","16797333"
"0.865","0.606","105.01","0.405","4318413","123044","8871096"
"0.679","0.72","105.005","0.29","4512703","101178","4488425"
"0.961","0.724","135.008","0.638","38941","1013","1890190"
"0.951","0.706","95.021","0.279","55579","1597","798589"
"0.874","0.644","120.087","0.278","278703","10738","1652333"
"0.919","0.511","140.067","0.151","233479","6327","720994"
"0.689","0.637","135.061","0.154","135273","3784","1935947"
"0.616","0.586","148.088","0.719","637673269","6925306","1006100004"
"0.618","0.627","82.03","0.848","151533203","2221660","331055439"
"0.703","0.651","140.051","0.647","21486600","253819","94525595"
"0.598","0.708","112.027","0.698","104023470","1520532","179194223"
"0.627","0.783","100.025","0.48","1291509","15378","60785922"
"0.622","0.836","102.015","0.892","6173944","118727","39022468"
"0.605","0.711","140.981","0.807","15487532","184905","53905961"
"0.627","0.548","143.994","0.493","6685253","125800","41128356"
"0.548","0.482","76.017","0.346","5890347","90489","49086757"
"0.683","0.532","147.837","0.563","61481188","779131","36817467"
"0.99","0.2","98.461","1e-05","433396","4923","18123886"
"0.997","0.148","143.165","1e-05","433396","4923","17008272"
"1","0.16","65.576","1e-05","433396","4923","16701441"
"1","0.262","70.334","1e-05","433396","4923","16557388"
"0.988","0.198","75.681","0.0129","433396","4923","16522963"
"0.807","0.309","95.429","0.0339","433396","4923","15655571"
"1","0.253","55.694","1e-05","433396","4923","16377049"
"1","0.0712","180.511","0.00294","433396","4923","16125942"
"1","0.153","134.878","1e-05","433396","4923","15651305"
"0.999","0.189","90.552","1e-05","433396","4923","15547012"
"0.918","0.646","143.943","0.87","22774853","114650","111412784"
"0.843","0.585","141.921","0.795","32920242","325269","17136581"
"0.549","0.818","102.831","0.747","1502523","90269","13150319"
"0.934","0.743","139.971","0.961","12897912","114127","31424115"
"0.887","0.668","151.92","0.907","103111919","1044480","244076201"
"0.872","0.667","143.911","0.896","53889639","602349","65966088"
"0.467","0.742","110.985","0.368","22774853","114650","8183176"
"0.873","0.682","150.006","0.964","102391239","1090335","149544852"
"0.887","0.664","144.016","0.837","5973954","88404","30982353"
"0.899","0.667","147.962","0.835","268455102","1981157","137542151"
